Name,Physical Storage Quantity,Storage Unit,GroupName,Date_week,Month,Stock_Class,Cycle,Max_Stock
ASEPCLOR,30.0,PC,Hygiène,mercredi,2025-02,A,41,60.0
AUBERGINE,10.9,KG (1 KG),Legumes Frais,mercredi,2025-02,B,41,17.75
AVOCAT FRUIT PIECE,7.0,PC (1 PC),Fruits & Legumes Frais,mercredi,2025-02,B,41,43.0
BACON BOEUF FUME TRANCHES ( 300GR),3.5,KG (1000 GR),Viandes Fraiches,vendredi,2025-02,A,41,6.9
BACTYGEL 703 CF,1.0,BTL (1 BTL),Hygiène,mercredi,2025-02,B,41,4.0
BANANE,84.0,PC (1 PC),Fruits & Legumes Frais,mercredi,2025-02,A,41,155.0
BASILIC BARQUETTE,4.050000000000001,KG (1 KG),Legumes Frais,mercredi,2025-02,A,41,11.05
BOGA LIME PET 30 CL,24.0,PC (1 PC),Eaux et Sodas,jeudi,2025-02,C,41,228.0
BOITE D'ARCHIVE,19.0,PC (1 PC),Fournitures de Bureau,jeudi,2025-02,D,41,35.0
BOITE FRAPPE VANILLE 1.36KG MONIN,2.0,BTE (1.36 KG),Pâtisseries,jeudi,2025-02,C,41,6.0
BOITE PIZZA ONDULEE 31/31,50.0,PC,Consommable,mercredi,2025-02,C,41,200.0
BORGHELL,2.0,KG (1 KG),Epicerie,lundi,2025-02,C,41,10.0
BOUTEILLE DE VINAIGRETTE 250ML,4.0,PC (250 GR),Epicerie,jeudi,2025-02,A,41,16.0
BROCHETTE BAMBOO 20,5.0,SCH (100 PC),Consommable,samedi,2025-02,C,41,14.0
CAKE CHOCOLAT PBC,8.0,PC (1 PC),Viennoiserie,vendredi,2025-02,B,41,88.0
CAKE MARBRE PBC,11.0,PC (1 PC),Viennoiserie,vendredi,2025-02,A,41,363.0
CAPSULE CAFEITALY COLOMBIA,130.0,PC (1 PC),Cafe,lundi,2025-02,C,41,310.0
CAPSULE CAFFITALY VIGOROSO,408.0,PC,Cafe,jeudi,2025-02,D,41,408.0
CAROTTE,29.95,KG (1 KG),Legumes Frais,mercredi,2025-02,A,41,67.1
CAROTTE CAKE PBC,33.0,PC (1 PC),Viennoiserie,vendredi,2025-02,B,41,330.0
CELTIA FUT DE 50L,3.0,PC (50 L),Alcools,vendredi,2025-02,B,41,6.0
CHAMPIGNON FRAIS,2.75,KG (1 KG),Legumes Frais,mercredi,2025-02,A,41,39.0
CHAPLUR,12.0,PC (1 KG),Epicerie,mardi,2025-02,C,41,16.0
CHEWING GUM FLORIDENT  EXTRA WHITE 60G,12.0,PC (1 PC),Epicerie,vendredi,2025-02,D,41,24.0
CHOCOLAT EN POUDRE,19.0,PC (0.2 KG),Cafe,dimanche,2025-02,A,41,86.0
CHORBA FRIK,12.0,PQT (0.5 KG),Epicerie,mercredi,2025-02,D,41,23.0
CHOUX ROUGE,6.199999999999999,KG (1 KG),Legumes Frais,mercredi,2025-02,A,41,9.6
CHOUX VERT,3.75,KG (1 KG),Legumes Frais,mercredi,2025-02,B,41,12.8
CITRON FRAIS,8.9,KG (1 KG),Legumes Frais,mercredi,2025-02,B,41,21.6
CITRON SALLE,1.0,SEAU (7 KG),Legumes Frais,lundi,2025-02,B,41,28.0
COCA COLA PET 30CL.,391.0,PC (1 PC),Eaux et Sodas,jeudi,2025-02,C,41,456.0
COCA ZERO PET 30 CL,12.0,PC (1 PC),Eaux et Sodas,jeudi,2025-02,D,41,168.0
COFFRET CHECHIA AV SEP 16/16,50.0,PC (1 PC),Consommable,mercredi,2025-02,C,41,125.0
COFFRET PORTRAIT AV SEP 11.5/11.5,50.0,PC (1 PC),Consommable,mercredi,2025-02,C,41,175.0
COFFRET PORTRAIT AV SEP 19.5/19.5,50.0,PC (1 PC),Consommable,mercredi,2025-02,C,41,200.0
COFFRET PORTRAIT AV SEP24.5/14.5,50.0,PC (1 PC),Consommable,samedi,2025-02,C,41,150.0
CONCOMBRE,114.5,KG (1 KG),Legumes Frais,mercredi,2025-02,A,41,177.692
COURGE,47.65,KG (1 KG),Legumes Frais,mercredi,2025-02,B,41,47.65
COURGETTE,26.75,KG (1 KG),Legumes Frais,mercredi,2025-02,A,41,28.6
COUSCOUS,30.0,PQT (1 KG),Epicerie,mercredi,2025-02,D,41,33.0
CREME A FOUETTER,8.0,PC,GLACES,mardi,2025-02,B,41,16.0
CREME DE CUISSON,9.0,BTE (0.95 L),Beurre Oeuf Fromage,samedi,2025-02,B,41,27.0
CREVETTE 26/30 AVEC QUEUE  SURG.,2.0,KG,Poisson Surgelé_R,jeudi,2025-02,C,41,4.0
CURCUMIN MOULU,2.0,SCH (1 KG),Epicerie,jeudi,2025-02,D,41,2.2
Cake chocolat family Margarine,15.0,PQT (6 PC),Pâtisseries,mercredi,2025-02,C,41,49.0
Cake citron family Margarine,11.0,PQT (6 PC),Pâtisseries,mercredi,2025-02,C,41,42.0
Cake marbré family Margarine,17.0,PQT (6 PC),Pâtisseries,mercredi,2025-02,C,41,74.0
Carotte cake family Margarine,10.0,PQT (6 PC),Pâtisseries,mercredi,2025-02,C,41,24.0
Cookies  individual Margarine,47.0,PC (1 PC),Pâtisseries,mercredi,2025-02,C,41,48.0
DADDY'S CHIPS CLASSIC SEL DE MER 70G,90.0,PC (1 PC),Epicerie,vendredi,2025-02,A,41,225.0
DADDY'S CHIPS SAVORY TRUFFE PARMESAN 70G,15.0,PC (1 PC),Epicerie,jeudi,2025-02,B,41,165.0
DADDY'S CHIPS SPICY PAPRIKA 70G,45.0,PC (1 PC),Epicerie,jeudi,2025-02,A,41,165.0
DINOL,16.0,BIDON (4.75 L),Hygiène,mercredi,2025-02,A,41,135.0
EAU MINÉRALE 6L,52.0,BTL (1 PC),Eaux et Sodas,samedi,2025-02,A,41,90.0
EMINCE DE BOEUF PORT. SURGELE,25.995,KG (1000 GR),Viandes Surgelées,mercredi,2025-02,A,41,79.49000000000001
EPINARD,4.0,KG (1 KG),Legumes Frais,lundi,2025-02,B,41,12.15
ESCALOPE DE DINDE FUME EN TRANCHE,20.5,KG (1 KG),Charcuterie,mercredi,2025-02,C,41,70.0
ESCALOPE POULET FRAIS,278.64,KG (1 KG),Volaille Surgelée,mercredi,2025-02,A,41,503.16
ESCALOPE POULET PANE CONGELE,78.48,KG (1 KG),Volaille Surgelée,mercredi,2025-02,A,41,128.91
ESSUIT TOUT JUMBO,126.0,PC (1 KG),Hygiène,mercredi,2025-02,A,41,157.0
FANTA PET 30,144.0,PC (1 PC),Eaux et Sodas,jeudi,2025-02,C,41,228.0
FARINE EN PAQUET,170.0,PC (1 KG),Epicerie,mercredi,2025-02,A,41,252.0
FESTIFE MIX 100 GR,16.0,PC (1 PC),Fruits Secs,vendredi,2025-02,C,41,32.0
FILM ETIRABLE,27.0,PC (1 PC),Consommable,mercredi,2025-02,A,41,33.0
FRAISE FRAIS,46.7,KG (1 KG),Fruits & Legumes Frais,mercredi,2025-02,A,41,64.35
FRITE SURGELE 9/9 CLASSIC 2.5 KG,130.0,KG (1 KG),Legumes Surgelés,jeudi,2025-02,A,41,290.0
FRITE SURGELE WEDGES 2.5 KG,30.0,KG (1 KG),Legumes Surgelés,samedi,2025-02,B,41,90.0
FROMAGE BLANC FONDU KG,4.4,KG (1 KG),Beurre Oeuf Fromage,vendredi,2025-02,C,41,15.4
FROMAGE CHEDDAR EN BLOC,18.89,KG (1 KG),Beurre Oeuf Fromage,mercredi,2025-02,A,41,65.0
FROMAGE EDAM MEULE,12.238,KG (1 KG),Beurre Oeuf Fromage,jeudi,2025-02,B,41,35.622
FROMAGE GORGONZELA,13.0,PC (150 GR),Beurre Oeuf Fromage,jeudi,2025-02,A,41,13.0
FROMAGE LAND OR,10.8,PC (1 KG),Beurre Oeuf Fromage,mercredi,2025-02,A,41,25.4
FROMAGE MAASDAM EN BLOC,36.0,KG (1 KG),Beurre Oeuf Fromage,jeudi,2025-02,B,41,42.0
FROMAGE MEULE GOUDA,21.057,KG (1 KG),Beurre Oeuf Fromage,jeudi,2025-02,C,41,24.502
FROMAGE MOZZARELLA  KG,80.0,KG (1 KG),Beurre Oeuf Fromage,mercredi,2025-02,A,41,176.93
FROMAGE PARMESAN PB,1.6,KG (1 KG),Beurre Oeuf Fromage,jeudi,2025-02,A,41,3.8
FROMAGE TRIANGLE FONDU STREET &CO,11.0,BTE (48 PC),Beurre Oeuf Fromage,mercredi,2025-02,C,41,18.0
FUT HEINEKEIN,9.0,BTL (20 L),Alcools,jeudi,2025-02,B,41,240.0
GARCI GAZ 1L,167.0,PC (1 PC),Eaux et Sodas,jeudi,2025-02,A,41,316.0
GATEAU CHOCOLAT PBC,20.0,PC (1 PC),Viennoiserie,vendredi,2025-02,B,41,100.0
HARISSA ARBI,17.0,BTE (0.45 KG),Epicerie,jeudi,2025-02,A,41,23.0
HARISSA CONCENTRE EN BOITE,33.0,BTE (2 KG),Epicerie,vendredi,2025-02,A,41,57.0
HUILE D'OLIVE POMACE,9.5,L (1 L),Epicerie,samedi,2025-02,B,41,28.5
HUILE VEGETALE,47.0,BIDON (5 L),Epicerie,mercredi,2025-02,A,41,67.0
JAMBON DE BOEUF FUME,7.45,KG (1 KG),Charcuterie,mercredi,2025-02,A,41,18.1
JAMBON DE DINDE,14.4,KG (1 KG),Charcuterie,mercredi,2025-02,A,41,34.15
JEX CARRE,67.0,PC (1 PC),Hygiène,mercredi,2025-02,A,41,180.0
JOUR ET NUIT BLANC 1/2,18.0,PC (1 PC),Alcools,vendredi,2025-02,C,41,52.0
JOUR ET NUIT ROSE 1/2,18.0,PC (1 PC),Alcools,vendredi,2025-02,B,41,52.0
JOUR ET NUIT ROUGE 1/2,6.0,PC (1 PC),Alcools,jeudi,2025-02,C,41,48.0
JOUR ET NUIT3/4 BLANC,6.0,PC (1 PC),Alcools,jeudi,2025-02,C,41,30.0
KETCHUP,5.0,L (1 L),Epicerie,jeudi,2025-02,C,41,40.0
KINDER BUENO,30.0,PC (1 PC),Epicerie,jeudi,2025-02,A,41,300.0
KINDER T4,40.0,PC (1 PC),Epicerie,vendredi,2025-02,B,41,180.0
LAVETTE COTON,103.0,PC (1 PC),Hygiène,mercredi,2025-02,A,41,149.0
LENTILLE VRAC,2.0,PC (1 KG),Legumes Secs,mercredi,2025-02,D,41,3.0
LEVURE BOULANGERE NORMALE,30.0,PQT (6 PC),Boulangerie_R,mercredi,2025-02,B,41,34.0
LEVURE CHIMIQUE,3.0,PQT (1000 GR),Pâtisseries,mercredi,2025-02,D,41,3.0
LOT CAFE GRAIN ESPRESSO ELITE 3,50.0,PC (1 KG),Cafe,samedi,2025-02,A,41,128.0
LOT CAFE GRAINS  PUR EXPRESS,28.0,KG (1 KG),Cafe,jeudi,2025-02,A,41,73.0
LOT DE CAFE TURC,1.0,PC (1 KG),Cafe,mercredi,2025-02,D,41,3.0
MAIS EN BOITE,29.0,BTE (340 GR),Epicerie,vendredi,2025-02,A,41,92.0
MAIS EN VRAC,5.0,PC (1 KG),Legumes Frais,jeudi,2025-02,C,41,9.0
MANGUE,10.0,PC (1 PC),Fruits & Legumes Frais,samedi,2025-02,A,41,39.0
MARGARINE,3.0,SEAU (4.5 KG),Beurre Oeuf Fromage,mardi,2025-02,B,41,13.5
MARINADE EMINCE DE BOEUF,7.0,PC (0.15 KG),Epicerie,jeudi,2025-02,C,41,10.0
MARINADE POULET GRILLE,24.0,PC (0.15 KG),Volaille Surgelée,jeudi,2025-02,C,41,30.0
MARS CHOCOLAT,80.0,PC (1 PC),Epicerie,vendredi,2025-02,C,41,160.0
MAYONAISE,25.0,SEAU (5 L),Beurre Oeuf Fromage,mercredi,2025-02,A,41,44.0
MELANGE TENDER  PB,9.0,KG (1 KG),Epicerie,jeudi,2025-02,C,41,11.0
MENTOS ROLLS STRAWBERRY,40.0,PC (1 PC),Epicerie,vendredi,2025-02,D,41,80.0
MENTOS ROLLS TUTTI FRUTTI,40.0,PC (1 PC),Epicerie,vendredi,2025-02,D,41,80.0
MIX A CREPE FRAN,60.0,PC (1 KG),Pâtisseries,vendredi,2025-02,C,41,150.0
MOELLEUX CHOCOLAT,36.0,PC,Viennoiserie,mercredi,2025-02,C,41,108.0
MOUTARDE DIJON,5.0,BTE (850 GR),Epicerie,dimanche,2025-02,D,41,12.0
MOZARELLA BOCCONCINI,3.0,PC (200 GR),Beurre Oeuf Fromage,jeudi,2025-02,D,41,23.0
MOZARELLA CERISE,8.0,BTE (20 PC),Beurre Oeuf Fromage,jeudi,2025-02,C,41,24.0
MUFFINS VANILLE,48.0,PC (1 PC),Viennoiserie,vendredi,2025-02,B,41,96.0
Moelleux  individual  Margarine,50.0,PC (1 PC),Pâtisseries,mercredi,2025-02,D,41,50.0
NAPPAGE,2.0,PC (1 PC),Pâtisseries,vendredi,2025-02,C,41,14.0
NOISETTE GRILLEE CONCASSEE,1.0,PC (1 KG),Fruits Secs,mardi,2025-02,D,41,3.0
NUGGETS PANE PB,75.0,PC (1 PC),Volaille Surgelée,dimanche,2025-02,A,41,275.0
OEUFS,71.0,PLT (30 PC),Beurre Oeuf Fromage,mercredi,2025-02,A,41,83.0
OIGNION VERT,4.74,KG,Legumes Frais,mercredi,2025-02,D,41,11.15
OIGNONS BLANC,18.55,KG (1 KG),Legumes Frais,mercredi,2025-02,A,41,127.3
OIGNONS ROUGE,85.85,KG (1 KG),Legumes Frais,mercredi,2025-02,A,41,119.4
OLIVE DENOYETE,14.0,KG (1 KG),Epicerie,samedi,2025-02,B,41,35.0
OLIVE NOIRE SLICE,7.0,KG (1 KG),Epicerie,jeudi,2025-02,B,41,35.0
PACK FOOD BOWL + COUVERCLE 1.2 L,25.0,PC,Consommable,jeudi,2025-02,B,41,175.0
PAILLE NOIR,13.0,PQT (250 PC),Consommable,mercredi,2025-02,A,41,39.0
PAIN CHAWARMA *10,34.0,PQT (10 PC),Boulangerie_R,mercredi,2025-02,A,41,115.0
PAIN DE MIE CEREALE,52.0,PC (1 PC),Boulangerie_R,mercredi,2025-02,B,41,130.0
PAIN DE MIE NATURE,52.0,PC,Boulangerie_R,mercredi,2025-02,B,41,130.0
PAIN SCHNECK AUX RAISINS SURG PUR BEURRE GF,275.0,PC (1 PC),Viennoiserie,samedi,2025-02,B,41,1200.0
PAIN SHNEK AU RAISIN MARGARINE,275.0,PC (1 KG),Pâtisseries,samedi,2025-02,C,41,700.0
PAPIER ALUM DE 100,2.0,PC (1 PC),Consommable,samedi,2025-02,B,41,9.0
PAPRIKA FORT,1.0,KG (1 KG),Epicerie,dimanche,2025-02,C,41,3.0
PATE PAPILLON,12.0,PQT (0.5 KG),Epicerie,lundi,2025-02,D,41,24.0
PATE PIZZA FOCACCIA 12/40,81.0,PC (1 PC),Boulangerie_R,vendredi,2025-02,A,41,170.0
PATE PIZZA FOCACCIA D32 CM,50.0,PC (1 PC),Boulangerie_R,mardi,2025-02,C,41,50.0
PATE PLUME COURTE,10.0,PQT (0.5 KG),Epicerie,samedi,2025-02,B,41,58.0
PATE SPAGHETTI,38.0,PQT (0.5 KG),Epicerie,vendredi,2025-02,B,41,74.0
PEPPERONI,0.6,KG (1 KG),Charcuterie,mardi,2025-02,A,41,4.8
PILLE AA,4.0,PC (1 GR),Fournitures de Bureau,samedi,2025-02,D,41,20.0
PIMENT DOUX,30.3,KG (1 KG),Legumes Frais,mercredi,2025-02,A,41,97.3
PIMENT FORT,69.05,KG (1 KG),Legumes Frais,jeudi,2025-02,A,41,78.95
PIMENT ROUGE SALLE,10.0,KG (1 KG),Epicerie,jeudi,2025-02,B,41,20.0
PISTACHE CONCASSEE,1.0,PC (1000 GR),Fruits Secs,mardi,2025-02,C,41,4.0
POIS CHICHE KG,5.0,PC (1 PC),Legumes Secs,mercredi,2025-02,C,41,8.0
POMME DE TERRE,193.15,KG (1 KG),Legumes Frais,mercredi,2025-02,A,41,292.25
POT NUTELLA,30.0,PC (1 KG),Pâtisseries,vendredi,2025-02,D,41,78.0
POUDRE TENDERS PB,20.0,KG,Volaille Surgelée,vendredi,2025-02,B,41,42.0
POULET PAC FRAIS,98.48,KG (1 KG),Volaille Fraiche,jeudi,2025-02,C,41,98.48
POULET PANE AMANDE PB,240.0,PC (1 PC),Volaille Surgelée,jeudi,2025-02,A,41,350.0
PUNCH CIDRE 50CL,72.0,PC (1 PC),Eaux et Sodas,jeudi,2025-02,B,41,164.0
PUNCH ORANGE 30CL,93.0,PC (1 PC),Eaux et Sodas,dimanche,2025-02,D,41,198.0
PUNCH ORANGE 50CL,73.0,PC (1 PC),Eaux et Sodas,jeudi,2025-02,B,41,161.0
QUATRE EPICES MOULU,1.0,PC (1 KG),Epicerie,lundi,2025-02,C,41,3.0
RAME PAPIER A4,9.0,PC (1 PC),Fournitures de Bureau,jeudi,2025-02,B,41,23.0
REMANENT HERBE CF,3.0,PC (1 PC),Hygiène,samedi,2025-02,B,41,10.0
RIZ EN PQT,19.0,PC (1 KG),Epicerie,mercredi,2025-02,D,41,24.0
ROQUETTE SALADE BARQUETTE,2.75,KG,Legumes Frais,mercredi,2025-02,A,41,5.9
ROULEAU CAISSE 80*80,100.0,PC (1 PC),Fournitures de Bureau,mercredi,2025-02,A,41,205.0
ROULEAU DE 750 ETIQUETTE BLANC,3.0,PC,Consommable,mercredi,2025-02,C,41,16.0
ROULEAU TPE,105.0,PC (1 PC),Fournitures de Bureau,mercredi,2025-02,A,41,286.0
SAC BOUTIQUE GDISE HD 50/45 BLANC,500.0,PC (1 PC),Consommable,samedi,2025-02,D,41,1000.0
SACHET BRETELLES 38X60 MF,100.0,PC,Consommable,lundi,2025-02,B,41,225.0
SALADE LAITUE TUN,207.4,KG (1 KG),Legumes Frais,mercredi,2025-02,A,41,393.7
SANEX,7.0,PC (1 PC),Hygiène,vendredi,2025-02,A,41,100.0
SANIT SURF,29.0,PC (1 PC),Hygiène,mercredi,2025-02,A,41,51.0
SAUCE A L'AIL,12.0,KG (1 KG),Epicerie,vendredi,2025-02,B,41,12.0
SAUCE A L'AIL PB,6.0,KG (1 KG),Epicerie,jeudi,2025-02,A,41,11.0
SAUCE AU POIVRE PB,4.0,SCH (0.5 KG),Epicerie,jeudi,2025-02,C,41,6.0
SAUCE BARBECUE,15.0,L (1 L),Epicerie,vendredi,2025-02,C,41,30.0
SAUCE MAYONNAISE PESTO,6.0,L (1 L),Epicerie,jeudi,2025-02,B,41,10.0
SAUCE PESTO PB,4.0,PC (0.6 KG),Epicerie,jeudi,2025-02,A,41,5.0
SAUCE PLAN B,10.0,L (1 L),Epicerie,samedi,2025-02,C,41,20.0
SCHWEPPES TONIC 24 CL,3.0,PC (1 PC),Eaux et Sodas,jeudi,2025-02,D,41,31.0
SEL,11.0,PC (1 KG),Epicerie,vendredi,2025-02,B,41,17.0
SERPILLERE,33.0,PC (1 PC),Hygiène,mercredi,2025-02,A,41,122.0
SERVIETTE 30*30 MF,2.0,PQT (1 PQT),Consommable,jeudi,2025-02,B,41,74.0
STEACK HACHE (PORTION 115GR),18.0,PC (1 KG),Viandes Surgelées,lundi,2025-02,C,41,32.0
SUCRE EN SACHET DAILY BREAK,120.0,PC (1 KG),Cafe,mercredi,2025-02,A,41,230.0
THON HV EN BOITE,70.0,BTE (2.05 KG),Conserve de Poisson,vendredi,2025-02,B,41,150.0
TIC TAC ORANGE,12.0,PC (1 PC),Epicerie,jeudi,2025-02,D,41,36.0
TIC TAC STRAWBERRY MIX,12.0,PC (1 PC),Epicerie,jeudi,2025-02,D,41,60.0
TOMATE CERISES,10.55,KG (1 KG),Legumes Frais,mercredi,2025-02,A,41,24.95
TOMATE CONCENTREE EN BOITE,26.0,BTE (0.8 KG),Epicerie,mercredi,2025-02,B,41,60.0
TOMATE FRAICHE,375.0,KG (1 KG),Legumes Frais,mercredi,2025-02,A,41,526.85
TOMATES SECHEES,0.6,PC (1000 GR),Epicerie,vendredi,2025-02,B,41,5.0
VIANDE HACHEE SPECIAL MAIGRE CONGELE KG,53.515,KG,Viandes Surgelées,vendredi,2025-02,B,41,128.74
VIANDE SECHE FUME (BRESAOLA) TRANCHES 300GR,4.2,KG (1000 GR),Viandes Fraiches,vendredi,2025-02,A,41,11.0
VIPA ORIENTAL MIX 100 GR,40.0,PC (1 PC),Fruits Secs,vendredi,2025-02,B,41,48.0
fondant chocolat individual Margarine,28.0,PC (1 PC),Pâtisseries,jeudi,2025-02,C,41,71.0
AC-SMOOTHIE DETOX,10.0,PC (1 PC),Jus Fruit Lait,dimanche,2025-02,D,42,20.0
AC-SMOOTHIE EXOTIC,10.0,PC (1 PC),Jus Fruit Lait,dimanche,2025-02,D,42,20.0
AC-SMOOTHIE LE CLASSIQUE,10.0,PC (1 PC),Jus Fruit Lait,dimanche,2025-02,D,42,20.0
AC-SMOOTHIE PEACH'TINI,10.0,PC (1 PC),Jus Fruit Lait,dimanche,2025-02,D,42,20.0
AC-SMOOTHIE TROPIC TRIP,10.0,PC (1 PC),Jus Fruit Lait,dimanche,2025-02,D,42,20.0
AIL,5.0,KG,Legumes Frais,samedi,2025-02,B,42,8.3
AIL EN POUDRE,1.0,KG (1 KG),Epicerie,mardi,2025-02,C,42,2.0
AJAX VITRE,15.0,PC (1 PC),Hygiène,samedi,2025-02,A,42,32.0
ALKASURF DDA 5KG,10.0,PC (1 PC),Hygiène,jeudi,2025-02,D,42,15.0
AMANDE EFFILEE,1.0,PC (1 KG),Fruits Secs,samedi,2025-02,B,42,4.0
AMANDES GRILEES SALEES 70GR,60.0,PC (1 PC),Fruits Secs,lundi,2025-02,B,42,84.0
AMSTEL BEER BLLE 33CL,140.0,BTL (1 BTL),Alcools,lundi,2025-02,B,42,432.0
ASEPCLOR,20.0,PC (1 PC),Hygiène,mardi,2025-02,A,42,60.0
AUBERGINE,9.35,KG (1 KG),Legumes Frais,samedi,2025-02,B,42,17.75
AVOCAT FRUIT PIECE,14.0,PC (1 PC),Fruits & Legumes Frais,dimanche,2025-02,B,42,43.0
BACON BOEUF FUME TRANCHES ( 300GR),3.3,KG (1000 GR),Viandes Fraiches,jeudi,2025-02,A,42,6.9
BACTYGEL 703 CF,4.0,BTL (1 BTL),Hygiène,mardi,2025-02,B,42,4.0
BANANE,69.0,PC (1 PC),Fruits & Legumes Frais,lundi,2025-02,A,42,155.0
BASILIC BARQUETTE,4.05,KG (1 KG),Legumes Frais,samedi,2025-02,A,42,11.05
BISCUIT TUC,48.0,PC (1 PC),Epicerie,samedi,2025-02,D,42,120.0
BOGA LIME PET 30 CL,200.0,PC (1 PC),Eaux et Sodas,lundi,2025-02,C,42,228.0
BOITE FRAPPE CAFE 1.36KG MONIN,1.0,BTE (1360 GR),Pâtisseries,samedi,2025-02,C,42,6.0
BOITE FRAPPE VANILLE 1.36KG MONIN,1.0,BTE (1.36 KG),Pâtisseries,samedi,2025-02,C,42,6.0
BOITE PIZZA 32 cm,200.0,PC (1 PC),Consommable,jeudi,2025-02,C,42,200.0
BOITE PIZZA ONDULEE 31/31,100.0,PC,Consommable,samedi,2025-02,C,42,200.0
BOITE PIZZA PM CIG,100.0,PC (1 PC),Consommable,jeudi,2025-02,B,42,500.0
BOUTEILLE DE VINAIGRETTE 250ML,5.0,PC (250 GR),Epicerie,samedi,2025-02,A,42,16.0
BROCHETTE BAMBOO 20,4.0,SCH (100 PC),Consommable,samedi,2025-02,C,42,14.0
CACAHUETES GRILLEES SALEES 70GR,36.0,PC (1 PC),Fruits Secs,lundi,2025-02,C,42,60.0
CAKE CHOCOLAT PBC,64.0,PC (1 PC),Viennoiserie,lundi,2025-02,B,42,88.0
CAKE CITRON PBC,36.0,PC,Viennoiserie,lundi,2025-02,B,42,216.0
CAKE MARBRE PBC,143.0,PC (1 PC),Viennoiserie,lundi,2025-02,A,42,363.0
CAKE ORANGE PBC,108.0,PC (1 PC),Viennoiserie,lundi,2025-02,B,42,170.0
CAPRE VRAC,2.0,SEAU (2 KG),Legumes Frais,samedi,2025-02,B,42,9.0
CAPSULE CAFEITALY COLOMBIA,300.0,PC (1 PC),Cafe,mercredi,2025-02,C,42,310.0
CAPSULE CAFFITALY VIGOROSO,144.0,PC (1 PC),Cafe,lundi,2025-02,D,42,408.0
CAROTTE,40.9,KG (1 KG),Legumes Frais,dimanche,2025-02,A,42,67.1
CAROTTE CAKE PBC,154.0,PC (1 PC),Viennoiserie,lundi,2025-02,B,42,330.0
CELTIA FUT DE 50L,3.0,PC (50 L),Alcools,vendredi,2025-02,B,42,6.0
CHAMPIGNON FRAIS,10.0,KG (1 KG),Legumes Frais,samedi,2025-02,A,42,39.0
CHEMISE CRAFT,10.0,PC (1 PC),Fournitures de Bureau,dimanche,2025-02,D,42,90.0
CHEWING GUM FLORIDENT  EXTRA WHITE 60G,18.0,PC (1 PC),Epicerie,vendredi,2025-02,D,42,24.0
CHOCOLAT CHAUD EN POUDRE,1.0,KG (1 KG),Cafe,lundi,2025-02,B,42,7.0
CHOCOLAT EN POUDRE,41.0,PC (0.2 KG),Cafe,samedi,2025-02,A,42,86.0
CHORBA FRIK,10.0,PQT (0.5 KG),Epicerie,lundi,2025-02,D,42,23.0
CHOUX ROUGE,9.5,KG (1 KG),Legumes Frais,samedi,2025-02,A,42,9.6
CHOUX VERT,12.8,KG (1 KG),Legumes Frais,dimanche,2025-02,B,42,12.8
CITRON FRAIS,8.35,KG (1 KG),Legumes Frais,samedi,2025-02,B,42,21.6
CITRON SALLE,2.0,SEAU (7 KG),Legumes Frais,dimanche,2025-02,B,42,28.0
COCA COLA PET 30CL.,257.0,PC (1 PC),Eaux et Sodas,mercredi,2025-02,C,42,456.0
COCA ZERO PET 30 CL,134.0,PC (1 PC),Eaux et Sodas,lundi,2025-02,D,42,168.0
COFFRET CHECHIA AV SEP 16/16,50.0,PC (1 PC),Consommable,samedi,2025-02,C,42,125.0
COFFRET PORTRAIT AV SEP 11.5/11.5,150.0,PC (1 PC),Consommable,mardi,2025-02,C,42,175.0
COFFRET PORTRAIT AV SEP 19.5/19.5,50.0,PC (1 PC),Consommable,dimanche,2025-02,C,42,200.0
COFFRET PORTRAIT AV SEP24.5/14.5,50.0,PC (1 PC),Consommable,dimanche,2025-02,C,42,150.0
CONCOMBRE,109.2,KG (1 KG),Legumes Frais,dimanche,2025-02,A,42,177.692
COOKIES,120.0,PC,Viennoiserie,lundi,2025-02,C,42,120.0
CORNICHON FRAIS,1.0,SEAU (2 KG),Legumes Frais,samedi,2025-02,B,42,12.0
COURGE,23.700000000000003,KG (1 KG),Legumes Frais,lundi,2025-02,B,42,47.65
COURGETTE,13.0,KG (1 KG),Legumes Frais,samedi,2025-02,A,42,28.6
COUSCOUS,14.0,PQT (1 KG),Epicerie,mardi,2025-02,D,42,33.0
CREME A FOUETTER,9.0,PC,GLACES,samedi,2025-02,B,42,16.0
CREME DE CUISSON,9.0,BTE (0.95 L),Beurre Oeuf Fromage,samedi,2025-02,B,42,27.0
CREME SUPERIEUR,15.0,PQT (1 L),Epicerie,samedi,2025-02,D,42,42.0
CREVETTE 26/30 AVEC QUEUE  SURG.,2.0,KG (1 KG),Poisson Surgelé_R,dimanche,2025-02,C,42,4.0
CURCUMIN MOULU,2.0,SCH (1 KG),Epicerie,lundi,2025-02,D,42,2.2
Cake chocolat family Margarine,14.0,PQT (6 PC),Pâtisseries,samedi,2025-02,C,42,49.0
Cake citron family Margarine,5.0,PQT (6 PC),Pâtisseries,lundi,2025-02,C,42,42.0
Cake marbré family Margarine,14.0,PQT (6 PC),Pâtisseries,samedi,2025-02,C,42,74.0
Carotte cake family Margarine,4.0,PQT (6 PC),Pâtisseries,lundi,2025-02,C,42,24.0
Cookies  individual Margarine,32.0,PC (1 PC),Pâtisseries,samedi,2025-02,C,42,48.0
DADDY'S CHIPS CLASSIC SEL DE MER 70G,15.0,PC (1 PC),Epicerie,mardi,2025-02,A,42,225.0
