Name,Physical Storage Quantity,Storage Unit,GroupName,Date_week,Month,Stock_Class,Cycle,Max_Stock
SAUCE PESTO PB,4.0,PC (0.6 KG),Epicerie,jeudi,2025-02,A,41,5.0
TOMATES SECHEES,0.6,PC (1000 GR),Epicerie,vendredi,2025-02,B,41,5.0
VIANDE SECHE FUME (BRESAOLA) TRANCHES 300GR,4.2,KG (1000 GR),Viandes Fraiches,vendredi,2025-02,A,41,11.0
AIL,5.0,KG,Legumes Frais,samedi,2025-02,B,42,8.3
AIL EN POUDRE,1.0,KG (1 KG),Epicerie,mardi,2025-02,C,42,2.0
AMANDE EFFILEE,1.0,PC (1 KG),Fruits Secs,samedi,2025-02,B,42,4.0
ANANAS PCES,43.0,PC (1 PC),Fruits & Legumes Frais,lundi,2025-02,A,42,172.0
BACON BOEUF FUME TRANCHES ( 300GR),3.3,KG (1000 GR),Viandes Fraiches,jeudi,2025-02,A,42,6.9
BACTYGEL 703 CF,4.0,BTL (1 BTL),Hygiène,mardi,2025-02,B,42,4.0
BASILIC BARQUETTE,4.05,KG (1 KG),Legumes Frais,samedi,2025-02,A,42,11.05
BOITE FRAPPE CAFE 1.36KG MONIN,1.0,BTE (1360 GR),Pâtisseries,samedi,2025-02,C,42,6.0
BOITE FRAPPE VANILLE 1.36KG MONIN,1.0,BTE (1.36 KG),Pâtisseries,samedi,2025-02,C,42,6.0
BOUTEILLE DE VINAIGRETTE 250ML,5.0,PC (250 GR),Epicerie,samedi,2025-02,A,42,16.0
CAPRE VRAC,2.0,SEAU (2 KG),Legumes Frais,samedi,2025-02,B,42,9.0
CELTIA FUT DE 50L,3.0,PC (50 L),Alcools,vendredi,2025-02,B,42,6.0
CHOCOLAT CHAUD EN POUDRE,1.0,KG (1 KG),Cafe,lundi,2025-02,B,42,7.0
CHORBA FRIK,10.0,PQT (0.5 KG),Epicerie,lundi,2025-02,D,42,23.0
CHOUX ROUGE,9.5,KG (1 KG),Legumes Frais,samedi,2025-02,A,42,9.6
CITRON SALLE,2.0,SEAU (7 KG),Legumes Frais,dimanche,2025-02,B,42,28.0
COIFFE EN PAPIER,4.0,SCH (100 PC),Hygiène,mercredi,2025-02,B,42,1100.0
CORNICHON FRAIS,1.0,SEAU (2 KG),Legumes Frais,samedi,2025-02,B,42,12.0
COURGETTE,13.0,KG (1 KG),Legumes Frais,samedi,2025-02,A,42,28.6
CREVETTE 26/30 AVEC QUEUE  SURG.,2.0,KG (1 KG),Poisson Surgelé_R,dimanche,2025-02,C,42,4.0
CUILLIERE NOIRE EJEM,16.0,SCH (100 PC),Consommable,lundi,2025-02,A,42,4900.0
CURCUMIN MOULU,2.0,SCH (1 KG),Epicerie,lundi,2025-02,D,42,2.2
DATTE EN VRAC,5.25,KG (1 KG),Fruits & Legumes Frais,lundi,2025-02,B,42,18.3
EPINARD,2.0,KG (1 KG),Legumes Frais,dimanche,2025-02,B,42,12.15
FOURCHETTE NOIRE EMBALEE EJEM,3.0,SCH (1000 PC),Consommable,samedi,2025-02,A,42,10000.0
FROMAGE BLANC FONDU KG,2.0,KG (1 KG),Beurre Oeuf Fromage,dimanche,2025-02,C,42,15.4
FROMAGE PARMESAN PB,1.4,KG (1 KG),Beurre Oeuf Fromage,lundi,2025-02,A,42,3.8
FUT HEINEKEIN,9.0,BTL (20 L),Alcools,lundi,2025-02,B,42,240.0
GOBLET 9 0Z MF,1000.0,PC (1 PC),Consommable,dimanche,2025-02,A,42,1600.0
HARISSA ARBI,19.0,BTE (0.45 KG),Epicerie,samedi,2025-02,A,42,23.0
JAMBON DE BOEUF FUME,9.75,KG (1 KG),Charcuterie,dimanche,2025-02,A,42,18.1
JAMBON DE DINDE,24.25,KG (1 KG),Charcuterie,samedi,2025-02,A,42,34.15
JOUR ET NUIT ROUGE 1/2,12.0,PC (1 PC),Alcools,mardi,2025-02,C,42,48.0
LIPTON ICE TEA FRAMBOISE 33 CL,59.0,PC (1 PC),THE,lundi,2025-02,A,42,637.0
LOT DE CAFE TURC,1.0,PC (1 KG),Cafe,samedi,2025-02,D,42,3.0
MANCHE A BALAIS,1.0,PC (1 PC),Hygiène,lundi,2025-02,B,42,20.0
MARGARINE,2.0,SEAU (4.5 KG),Beurre Oeuf Fromage,lundi,2025-02,B,42,13.5
NAPPAGE,1.0,PC (1 PC),Pâtisseries,samedi,2025-02,C,42,14.0
NOISETTE GRILLEE CONCASSEE,1.0,PC (1 KG),Fruits Secs,lundi,2025-02,D,42,3.0
OIGNION VERT,4.0,KG (1 KG),Legumes Frais,samedi,2025-02,D,42,11.15
PAILLE NOIR,18.0,PQT (250 PC),Consommable,samedi,2025-02,A,42,39.0
PAPIER ALUM DE 100,2.0,PC (1 PC),Consommable,samedi,2025-02,B,42,9.0
PAPIER CUISSON 40*60,1.0,PQT (500 PC),Consommable,lundi,2025-02,C,42,4.0
PAPRIKA DOUX,1.0,KG (1 KG),Epicerie,samedi,2025-02,C,42,3.0
PAPRIKA FORT,1.0,KG (1 KG),Epicerie,lundi,2025-02,C,42,3.0
PEPPERONI,0.8999999999999999,KG (1 KG),Charcuterie,vendredi,2025-02,A,42,4.8
PERSIL,2.85,KG (1 KG),Legumes Frais,mardi,2025-02,A,42,7.32999
PIMENT ROUGE SALLE,10.0,KG (1 KG),Epicerie,mardi,2025-02,B,42,20.0
POIVRE NOIR MOULU,1.0,PC (1 KG),Epicerie,mardi,2025-02,B,42,3.0
PUREE DE BANANE 1L,1.0,PC (1 L),Epicerie,samedi,2025-02,D,42,2.0
PUREE FRAISE 1.32KG MONIN,1.0,KG (1320 GR),Pâtisseries,samedi,2025-02,D,42,2.0
QUATRE EPICES MOULU,2.0,PC (1 KG),Epicerie,mardi,2025-02,C,42,3.0
RACLETTE,1.0,PC (1 PC),Hygiène,lundi,2025-02,B,42,7.0
ROQUETTE SALADE BARQUETTE,2.5,KG,Legumes Frais,dimanche,2025-02,A,42,5.9
ROULEAU DE 750 ETIQUETTE BLANC,3.0,PC (1 PC),Consommable,samedi,2025-02,C,42,16.0
SAC SOUS VIDE LISSE 20*30,400.0,SAC (100 PC),Consommable,dimanche,2025-02,A,42,1800.0
SAC SOUS VIDE LISSE 30*30,5.0,SAC (100 PC),Consommable,dimanche,2025-02,A,42,1100.0
SAC SOUS VIDE LISSE 40*40,200.0,SAC (100 PC),Consommable,dimanche,2025-02,B,42,900.0
SANEX,10.0,PC (1 PC),Hygiène,samedi,2025-02,A,42,100.0
SAUCE A L'AIL PB,7.0,KG (1 KG),Epicerie,samedi,2025-02,A,42,11.0
SAUCE PESTO PB,3.0,PC (0.6 KG),Epicerie,samedi,2025-02,A,42,5.0
SIROP DE CARAMEL 1L MONIN,1.0,PC (1000 ML),Pâtisseries,samedi,2025-02,B,42,5.0
TOMATES SECHEES,0.8,PC (1000 GR),Epicerie,samedi,2025-02,B,42,5.0
TOQUE CHEF,1.0,PC (1 PC),Hygiène,samedi,2025-02,C,42,6.0
VIANDE SECHE FUME (BRESAOLA) TRANCHES 300GR,6.6,KG (1000 GR),Viandes Fraiches,samedi,2025-02,A,42,11.0
VINAIGRE CREME DE BALSAMIQUE,2.0,BTL (500 ML),Epicerie,dimanche,2025-02,D,42,9.0
sucre en buchette MF 10kg,1.0,KG (1 KG),Cafe,dimanche,2025-02,C,42,10.0
AIL,1.1,KG,Legumes Frais,mardi,2025-03,B,43,8.3
AIL EN POUDRE,2.0,KG (1 KG),Epicerie,samedi,2025-03,C,43,2.0
ANANAS PCES,31.0,PC (1 PC),Fruits & Legumes Frais,mardi,2025-02,A,43,172.0
BACON BOEUF FUME TRANCHES ( 300GR),2.7,KG (1000 GR),Viandes Fraiches,mercredi,2025-02,A,43,6.9
BACTYGEL 703 CF,3.0,BTL,Hygiène,jeudi,2025-02,B,43,4.0
BASILIC BARQUETTE,3.85,KG (1 KG),Legumes Frais,mardi,2025-02,A,43,11.05
BOUTEILLE DE VINAIGRETTE 250ML,3.0,PC (250 GR),Epicerie,mardi,2025-02,A,43,16.0
CAPRE VRAC,1.0,SEAU (2 KG),Legumes Frais,samedi,2025-03,B,43,9.0
CELTIA FUT DE 50L,1.0,PC (50 L),Alcools,vendredi,2025-02,B,43,6.0
CHORBA FRIK,15.0,PQT (0.5 KG),Epicerie,samedi,2025-03,D,43,23.0
CHOUX ROUGE,3.65,KG (1 KG),Legumes Frais,jeudi,2025-02,A,43,9.6
CITRON SALLE,1.0,SEAU (7 KG),Legumes Frais,dimanche,2025-03,B,43,28.0
COIFFE EN PAPIER,7.0,SCH (100 PC),Hygiène,mercredi,2025-02,B,43,1100.0
CORNICHON FRAIS,2.0,SEAU (2 KG),Legumes Frais,samedi,2025-03,B,43,12.0
COURGETTE,13.9,KG (1 KG),Legumes Frais,mardi,2025-02,A,43,28.6
CREVETTE 26/30 AVEC QUEUE  SURG.,1.0,KG (1 KG),Poisson Surgelé_R,lundi,2025-03,C,43,4.0
CUILLIERE NOIRE EJEM,21.0,SCH (100 PC),Consommable,mardi,2025-02,A,43,4900.0
CURCUMIN MOULU,1.0,SCH (1 KG),Epicerie,samedi,2025-03,D,43,2.2
DATTE EN VRAC,15.6,KG (1 KG),Fruits & Legumes Frais,samedi,2025-03,B,43,18.3
EPINARD,2.1,KG,Legumes Frais,jeudi,2025-03,B,43,12.15
FOURCHETTE NOIRE EMBALEE EJEM,2.0,SCH (1000 PC),Consommable,mercredi,2025-02,A,43,10000.0
FROMAGE BLANC FONDU KG,2.4,KG (1 KG),Beurre Oeuf Fromage,mardi,2025-02,C,43,15.4
FROMAGE BUCHE BLANCHE CHEVRE KG,2.0,KG (1 KG),Beurre Oeuf Fromage,mardi,2025-02,B,43,5.0
FROMAGE PARMESAN PB,0.8,KG (1 KG),Beurre Oeuf Fromage,mardi,2025-02,A,43,3.8
FUT HEINEKEIN,5.0,BTL (20 L),Alcools,jeudi,2025-02,B,43,240.0
GOBLET 9 0Z MF,400.0,PC (1 PC),Consommable,mardi,2025-02,A,43,1600.0
HARISSA ARBI,10.0,BTE (0.45 KG),Epicerie,samedi,2025-03,A,43,23.0
JAMBON DE BOEUF FUME,4.4,KG (1 KG),Charcuterie,samedi,2025-03,A,43,18.1
JAMBON DE DINDE,6.1,KG (1 KG),Charcuterie,mardi,2025-02,A,43,34.15
JOUR ET NUIT ROUGE 1/2,10.0,PC (1 PC),Alcools,mardi,2025-02,C,43,48.0
LEVURE CHIMIQUE,3.0,PQT (1000 GR),Pâtisseries,mardi,2025-03,D,43,3.0
LIPTON ICE TEA FRAMBOISE 33 CL,151.0,PC (1 PC),THE,mardi,2025-02,A,43,637.0
LOT DE CAFE TURC,0.375,PC (1 KG),Cafe,samedi,2025-03,D,43,3.0
MARGARINE,2.0,SEAU (4.5 KG),Beurre Oeuf Fromage,mardi,2025-02,B,43,13.5
MELANGE EPICES VIANDE 500GR PB,1.0,SAC (0.5 KG),Epicerie,mardi,2025-03,D,43,2.0
MENTHE SECHE,0.36,KG (1 KG),Epicerie,samedi,2025-03,D,43,2.0
MOUSSE CHOCOLAT,4.0,PC (1 PC),Pâtisseries,lundi,2025-03,D,43,4.0
NAPPAGE,1.0,PC (1 PC),Pâtisseries,mardi,2025-02,C,43,14.0
OIGNION VERT,2.21,KG,Legumes Frais,mercredi,2025-02,D,43,11.15
PAILLE BUBBLE TEA 12MM COLORE,5.0,SCH (200 PC),Consommable,samedi,2025-03,C,43,1800.0
PAILLE NOIR,7.0,PQT (250 PC),Consommable,mardi,2025-02,A,43,39.0
PAPIER ALUM DE 100,2.0,PC,Consommable,samedi,2025-03,B,43,9.0
PAPIER CUISSON 40*60,1.0,PQT (500 PC),Consommable,mercredi,2025-02,C,43,4.0
PEPPERONI,0.6,KG (1 KG),Charcuterie,samedi,2025-03,A,43,4.8
PERSIL,5.3,KG (1 KG),Legumes Frais,mardi,2025-02,A,43,7.32999
PIMENT ROUGE SALLE,10.0,KG (1 KG),Epicerie,jeudi,2025-02,B,43,20.0
POIVRE NOIR MOULU,3.0,PC (1 KG),Epicerie,mardi,2025-02,B,43,3.0
QUATRE EPICES MOULU,1.0,PC (1 KG),Epicerie,lundi,2025-03,C,43,3.0
RACLETTE,7.0,PC,Hygiène,mercredi,2025-02,B,43,7.0
ROQUETTE SALADE BARQUETTE,3.45,KG,Legumes Frais,mercredi,2025-02,A,43,5.9
SAC SOUS VIDE LISSE 20*30,400.0,SAC (100 PC),Consommable,mardi,2025-02,A,43,1800.0
SAC SOUS VIDE LISSE 30*30,7.0,SAC (100 PC),Consommable,mardi,2025-02,A,43,1100.0
SAC SOUS VIDE LISSE 40*40,200.0,SAC (100 PC),Consommable,dimanche,2025-03,B,43,900.0
SANEX,3.0,PC (1 PC),Hygiène,samedi,2025-03,A,43,100.0
SAUCE A L'AIL PB,6.0,KG (1 KG),Epicerie,mardi,2025-02,A,43,11.0
SAUCE PESTO PB,4.0,PC (0.6 KG),Epicerie,mardi,2025-02,A,43,5.0
SIROP DE CARAMEL 1L MONIN,1.0,PC (1000 ML),Pâtisseries,mardi,2025-02,B,43,5.0
TOQUE CHEF,2.0,PC (1 PC),Hygiène,mardi,2025-02,C,43,6.0
VIANDE SECHE FUME (BRESAOLA) TRANCHES 300GR,3.6,KG (1000 GR),Viandes Fraiches,mercredi,2025-02,A,43,11.0
AIL,8.3,KG,Legumes Frais,vendredi,2025-03,B,44,8.3
AIL EN POUDRE,2.0,KG (1 KG),Epicerie,jeudi,2025-03,C,44,2.0
AMANDE EFFILEE,1.0,PC (1 KG),Fruits Secs,mercredi,2025-03,B,44,4.0
ANANAS PCES,6.0,PC (1 PC),Fruits & Legumes Frais,samedi,2025-03,A,44,172.0
BACON BOEUF FUME TRANCHES ( 300GR),1.5,KG (1000 GR),Viandes Fraiches,samedi,2025-03,A,44,6.9
BACTYGEL 703 CF,3.0,BTL (1 BTL),Hygiène,dimanche,2025-03,B,44,4.0
BASILIC BARQUETTE,2.5,KG (1 KG),Legumes Frais,vendredi,2025-03,A,44,11.05
CAPRE VRAC,1.0,SEAU (2 KG),Legumes Frais,samedi,2025-03,B,44,9.0
CHAPLUR,2.0,PC (1 KG),Epicerie,mercredi,2025-03,C,44,16.0
CHORBA FRIK,23.0,PQT (0.5 KG),Epicerie,samedi,2025-03,D,44,23.0
CHOUX ROUGE,4.0,KG (1 KG),Legumes Frais,samedi,2025-03,A,44,9.6
CITRON SALLE,1.0,SEAU (7 KG),Legumes Frais,samedi,2025-03,B,44,28.0
COIFFE EN PAPIER,8.0,SCH (100 PC),Hygiène,dimanche,2025-03,B,44,1100.0
COURGETTE,6.1,KG (1 KG),Legumes Frais,samedi,2025-03,A,44,28.6
CREVETTE 26/30 AVEC QUEUE  SURG.,2.0,KG (1 KG),Poisson Surgelé_R,mercredi,2025-03,C,44,4.0
CUILLIERE NOIRE EJEM,20.0,SCH (100 PC),Consommable,vendredi,2025-03,A,44,4900.0
CURCUMIN MOULU,2.0,SCH (1 KG),Epicerie,vendredi,2025-03,D,44,2.2
DATTE EN VRAC,18.3,KG (1 KG),Fruits & Legumes Frais,vendredi,2025-03,B,44,18.3
EPINARD,4.9,KG (1 KG),Legumes Frais,samedi,2025-03,B,44,12.15
FOURCHETTE NOIRE EMBALEE EJEM,2.0,SCH (1000 PC),Consommable,lundi,2025-03,A,44,10000.0
FROMAGE BLANC FONDU KG,4.4,KG (1 KG),Beurre Oeuf Fromage,vendredi,2025-03,C,44,15.4
FROMAGE BUCHE BLANCHE CHEVRE KG,1.0,KG (1 KG),Beurre Oeuf Fromage,samedi,2025-03,B,44,5.0
FROMAGE GORGONZELA,4.0,PC (150 GR),Beurre Oeuf Fromage,samedi,2025-03,A,44,13.0
FROMAGE PARMESAN PB,0.4,KG (1 KG),Beurre Oeuf Fromage,samedi,2025-03,A,44,3.8
HARISSA ARBI,11.0,BTE (0.45 KG),Epicerie,mercredi,2025-03,A,44,23.0
JAMBON DE BOEUF FUME,3.35,KG (1 KG),Charcuterie,mardi,2025-03,A,44,18.1
JAMBON DE DINDE,7.4,KG (1 KG),Charcuterie,dimanche,2025-03,A,44,34.15
LENTILLE VRAC,1.0,PC (1 KG),Legumes Secs,vendredi,2025-03,D,44,3.0
LIPTON ICE TEA FRAMBOISE 33 CL,72.0,PC (1 PC),THE,vendredi,2025-03,A,44,637.0
MARGARINE,2.0,SEAU (4.5 KG),Beurre Oeuf Fromage,dimanche,2025-03,B,44,13.5
NAPPAGE,1.0,PC,Pâtisseries,mercredi,2025-03,C,44,14.0
OIGNION VERT,5.0,KG,Legumes Frais,mercredi,2025-03,D,44,11.15
PAILLE NOIR,6.0,PQT (250 PC),Consommable,vendredi,2025-03,A,44,39.0
PAPIER ALUM DE 100,3.0,PC (1 PC),Consommable,samedi,2025-03,B,44,9.0
PAPIER CUISSON 40*60,1.0,PQT (500 PC),Consommable,dimanche,2025-03,C,44,4.0
PAPRIKA DOUX,2.0,KG (1 KG),Epicerie,vendredi,2025-03,C,44,3.0
PEPPERONI,0.6,KG (1 KG),Charcuterie,samedi,2025-03,A,44,4.8
PERSIL,4.2,KG (1 KG),Legumes Frais,samedi,2025-03,A,44,7.32999
QUATRE EPICES MOULU,1.0,PC (1 KG),Epicerie,mercredi,2025-03,C,44,3.0
ROQUETTE SALADE BARQUETTE,3.65,KG,Legumes Frais,vendredi,2025-03,A,44,5.9
ROULEAU DE 750 ETIQUETTE BLANC,3.0,PC,Consommable,jeudi,2025-03,C,44,16.0
SAC SOUS VIDE LISSE 20*30,300.0,SAC (100 PC),Consommable,dimanche,2025-03,A,44,1800.0
SAC SOUS VIDE LISSE 30*30,5.0,SAC (100 PC),Consommable,dimanche,2025-03,A,44,1100.0
SAC SOUS VIDE LISSE 40*40,200.0,SAC (100 PC),Consommable,dimanche,2025-03,B,44,900.0
SANEX,4.0,PC (1 PC),Hygiène,samedi,2025-03,A,44,100.0
SAUCE A L'AIL PB,1.0,KG (1 KG),Epicerie,samedi,2025-03,A,44,11.0
SAUCE PESTO PB,1.0,PC (0.6 KG),Epicerie,samedi,2025-03,A,44,5.0
VARIANTES,1.0,SEAU (7 KG),Legumes Frais,samedi,2025-03,D,44,10.0
VIANDE SECHE FUME (BRESAOLA) TRANCHES 300GR,3.6,KG (1000 GR),Viandes Fraiches,samedi,2025-03,A,44,11.0
AIL EN POUDRE,1.0,KG,Epicerie,mardi,2025-03,C,45,2.0
ANANAS PCES,21.0,PC,Fruits & Legumes Frais,lundi,2025-03,A,45,172.0
BACON BOEUF FUME TRANCHES ( 300GR),0.8999999999999999,KG (1000 GR),Viandes Fraiches,dimanche,2025-03,A,45,6.9
BACTYGEL 703 CF,4.0,BTL (1 BTL),Hygiène,vendredi,2025-03,B,45,4.0
BASILIC BARQUETTE,3.25,KG,Legumes Frais,mercredi,2025-03,A,45,11.05
CHAPLUR,2.0,PC (1 KG),Epicerie,lundi,2025-03,C,45,16.0
CHORBA FRIK,11.0,PQT (0.5 KG),Epicerie,lundi,2025-03,D,45,23.0
COIFFE EN PAPIER,3.0,SCH (100 PC),Hygiène,vendredi,2025-03,B,45,1100.0
COURGETTE,14.9,KG (1 KG),Legumes Frais,lundi,2025-03,A,45,28.6
CUILLIERE NOIRE EJEM,1.0,SCH (100 PC),Consommable,jeudi,2025-03,A,45,4900.0
CURCUMIN MOULU,2.0,SCH (1 KG),Epicerie,mardi,2025-03,D,45,2.2
DATTE EN VRAC,15.4,KG (1 KG),Fruits & Legumes Frais,lundi,2025-03,B,45,18.3
FOURCHETTE NOIRE EMBALEE EJEM,1.0,SCH (1000 PC),Consommable,mercredi,2025-03,A,45,10000.0
FROMAGE BLANC FONDU KG,6.6000000000000005,KG,Beurre Oeuf Fromage,lundi,2025-03,C,45,15.4
FROMAGE PARMESAN PB,0.4,KG (1 KG),Beurre Oeuf Fromage,mardi,2025-03,A,45,3.8
HARISSA ARBI,18.0,BTE (0.45 KG),Epicerie,lundi,2025-03,A,45,23.0
JAMBON DE BOEUF FUME,1.6,KG (1 KG),Charcuterie,lundi,2025-03,A,45,18.1
JAMBON DE DINDE,1.2,KG (1 KG),Charcuterie,vendredi,2025-03,A,45,34.15
LENTILLE VRAC,2.0,PC (1 KG),Legumes Secs,mardi,2025-03,D,45,3.0
LEVURE CHIMIQUE,1.0,PQT (1000 GR),Pâtisseries,lundi,2025-03,D,45,3.0
LIPTON ICE TEA FRAMBOISE 33 CL,84.0,PC (1 PC),THE,mardi,2025-03,A,45,637.0
MARGARINE,2.0,SEAU (4.5 KG),Beurre Oeuf Fromage,lundi,2025-03,B,45,13.5
MENTHE SECHE,0.3,KG (1 KG),Epicerie,lundi,2025-03,D,45,2.0
NAPPAGE,1.0,PC (1 PC),Pâtisseries,vendredi,2025-03,C,45,14.0
PAILLE NOIR,14.0,PQT (250 PC),Consommable,mercredi,2025-03,A,45,39.0
PAPIER ALUM DE 100,1.0,PC (1 PC),Consommable,samedi,2025-03,B,45,9.0
PAPRIKA DOUX,1.0,KG (1 KG),Epicerie,mardi,2025-03,C,45,3.0
PERSIL,1.0,KG (1 KG),Legumes Frais,jeudi,2025-03,A,45,7.32999
POIVRE NOIR MOULU,1.0,PC (1 KG),Epicerie,mardi,2025-03,B,45,3.0
QUATRE EPICES MOULU,1.0,PC (1 KG),Epicerie,jeudi,2025-03,C,45,3.0
RACLETTE,1.0,PC (1 PC),Hygiène,mardi,2025-03,B,45,7.0
ROQUETTE SALADE BARQUETTE,0.45,KG,Legumes Frais,lundi,2025-03,A,45,5.9
SAC SOUS VIDE LISSE 20*30,100.0,SAC (100 PC),Consommable,mardi,2025-03,A,45,1800.0
SAC SOUS VIDE LISSE 30*30,3.0,SAC (100 PC),Consommable,mardi,2025-03,A,45,1100.0
SAC SOUS VIDE LISSE 40*40,200.0,SAC (100 PC),Consommable,lundi,2025-03,B,45,900.0
SANEX,4.0,PC (1 PC),Hygiène,jeudi,2025-03,A,45,100.0
SAUCE A L'AIL PB,5.0,KG (1 KG),Epicerie,mardi,2025-03,A,45,11.0
SAUCE PESTO PB,1.0,PC (0.6 KG),Epicerie,mardi,2025-03,A,45,5.0
VIANDE SECHE FUME (BRESAOLA) TRANCHES 300GR,0.8999999999999999,KG (1000 GR),Viandes Fraiches,dimanche,2025-03,A,45,11.0
AIL,1.4,KG (1 KG),Legumes Frais,vendredi,2025-03,B,46,8.3
AMANDE EFFILEE,2.0,PC (1 KG),Fruits Secs,mercredi,2025-04,B,46,4.0
ANANAS PCES,47.0,PC,Fruits & Legumes Frais,samedi,2025-03,A,46,172.0
BACON BOEUF FUME TRANCHES ( 300GR),2.4,KG (1000 GR),Viandes Fraiches,samedi,2025-03,A,46,6.9
BACTYGEL 703 CF,2.0,BTL (1 BTL),Hygiène,jeudi,2025-04,B,46,4.0
BASILIC BARQUETTE,3.3,KG,Legumes Frais,lundi,2025-03,A,46,11.05
BOITE FRAPPE CAFE 1.36KG MONIN,2.0,BTE (1360 GR),Pâtisseries,dimanche,2025-03,C,46,6.0
BOUTEILLE DE VINAIGRETTE 250ML,2.0,PC (250 GR),Epicerie,samedi,2025-03,A,46,16.0
CAPRE VRAC,2.0,SEAU (2 KG),Legumes Frais,vendredi,2025-03,B,46,9.0
CELTIA FUT DE 50L,2.0,PC (50 L),Alcools,vendredi,2025-04,B,46,6.0
CHAPLUR,1.0,PC (1 KG),Epicerie,mercredi,2025-04,C,46,16.0
CHOCOLAT CHAUD EN POUDRE,3.0,KG (1 KG),Cafe,dimanche,2025-03,B,46,7.0
CHORBA FRIK,3.0,PQT (0.5 KG),Epicerie,vendredi,2025-03,D,46,23.0
CHOUX ROUGE,8.1,KG (1 KG),Legumes Frais,jeudi,2025-03,A,46,9.6
CITRON SALLE,2.0,SEAU (7 KG),Legumes Frais,mercredi,2025-04,B,46,28.0
COIFFE EN PAPIER,1.0,SCH (100 PC),Hygiène,samedi,2025-03,B,46,1100.0
CORNICHON FRAIS,1.0,SEAU (2 KG),Legumes Frais,mercredi,2025-04,B,46,12.0
COURGETTE,12.05,KG,Legumes Frais,jeudi,2025-03,A,46,28.6
COUTEAU A PAIN 21 CM,1.0,PC (1 PC),Accessoire & couvert,mercredi,2025-04,D,46,4.0
CREVETTE 26/30 AVEC QUEUE  SURG.,1.0,KG (1 KG),Poisson Surgelé_R,samedi,2025-04,C,46,4.0
CUILLIERE NOIRE EJEM,22.0,SCH (100 PC),Consommable,vendredi,2025-03,A,46,4900.0
CURCUMIN MOULU,1.0,SCH (1 KG),Epicerie,mercredi,2025-04,D,46,2.2
DATTE EN VRAC,6.8,KG (1 KG),Fruits & Legumes Frais,jeudi,2025-03,B,46,18.3
EPINARD,2.1,KG (1 KG),Legumes Frais,mercredi,2025-04,B,46,12.15
FOURCHETTE NOIRE EMBALEE EJEM,3.0,SCH (1000 PC),Consommable,dimanche,2025-03,A,46,10000.0
FROMAGE BLANC FONDU KG,6.6000000000000005,KG,Beurre Oeuf Fromage,dimanche,2025-03,C,46,15.4
FROMAGE BUCHE BLANCHE CHEVRE KG,2.0,KG (1 KG),Beurre Oeuf Fromage,mercredi,2025-04,B,46,5.0
FROMAGE GORGONZELA,3.0,PC (150 GR),Beurre Oeuf Fromage,mercredi,2025-04,A,46,13.0
FROMAGE PARMESAN PB,1.2000000000000002,KG (1 KG),Beurre Oeuf Fromage,dimanche,2025-03,A,46,3.8
FUT HEINEKEIN,5.0,BTL (20 L),Alcools,mercredi,2025-04,B,46,240.0
GOBLET 9 0Z MF,500.0,PC (1 PC),Consommable,mardi,2025-04,A,46,1600.0
HARISSA ARBI,8.0,BTE (0.45 KG),Epicerie,samedi,2025-03,A,46,23.0
JAMBON DE BOEUF FUME,3.0,KG (1 KG),Charcuterie,mercredi,2025-04,A,46,18.1
JAMBON DE DINDE,24.6,KG (1 KG),Charcuterie,jeudi,2025-03,A,46,34.15
LEVURE CHIMIQUE,1.0,PQT (1000 GR),Pâtisseries,samedi,2025-04,D,46,3.0
LIPTON ICE TEA FRAMBOISE 33 CL,132.0,PC (1 PC),THE,jeudi,2025-03,A,46,637.0
MANCHE A BALAIS,2.0,PC (1 PC),Hygiène,lundi,2025-03,B,46,20.0
MARGARINE,3.0,SEAU (4.5 KG),Beurre Oeuf Fromage,vendredi,2025-03,B,46,13.5
MOUSSE CHOCOLAT,1.0,PC,Pâtisseries,dimanche,2025-03,D,46,4.0
OIGNION VERT,2.0,KG (1 KG),Legumes Frais,samedi,2025-04,D,46,11.15
PAILLE BUBBLE TEA 12MM COLORE,1.0,SCH (200 PC),Consommable,jeudi,2025-04,C,46,1800.0
PAILLE NOIR,7.0,PQT (250 PC),Consommable,vendredi,2025-03,A,46,39.0
PAPIER ALUM DE 100,1.0,PC (1 PC),Consommable,samedi,2025-04,B,46,9.0
PAPIER CUISSON 40*60,1.0,PQT (500 PC),Consommable,dimanche,2025-03,C,46,4.0
PAPRIKA FORT,1.0,KG (1 KG),Epicerie,vendredi,2025-04,C,46,3.0
PEPPERONI,0.6,KG (1 KG),Charcuterie,samedi,2025-04,A,46,4.8
PERSIL,2.3,KG (1 KG),Legumes Frais,vendredi,2025-04,A,46,7.32999
PIMENT ROUGE SALLE,15.0,KG (1 KG),Epicerie,dimanche,2025-03,B,46,20.0
PISTACHE CONCASSEE,1.0,PC (1000 GR),Fruits Secs,vendredi,2025-04,C,46,4.0
POCHETTE CROISSANT 15*7*29,2.0,PC (1000 PC),Consommable,jeudi,2025-04,C,46,4.0
POIVRE NOIR MOULU,1.0,PC (1 KG),Epicerie,lundi,2025-03,B,46,3.0
PUREE ANANAS 1 L,1.0,PC (1 L),Epicerie,dimanche,2025-03,D,46,2.0
PUREE DE BANANE 1L,1.0,PC (1 L),Epicerie,dimanche,2025-03,D,46,2.0
PUREE DE KIWI 1.32KG MONIN,1.0,PC (1000 GR),Pâtisseries,dimanche,2025-03,D,46,2.0
